usage_transaction_id,customer_id,event_timestamp,usage_type,usage_category,units_consumed,related_event_id,usage_metadata
1657,58,2026-04-20,action,lead_enrichment,1520,3801,"{""workflow_run_id"": 829, ""source"": ""workflow_execution""}"
1658,58,2026-04-20,data_credit,enrichment,138,3801,"{""workflow_run_id"": 829, ""source"": ""data_provider_or_ai""}"
1659,58,2026-04-23,action,personalized_outbound,119,3806,"{""workflow_run_id"": 830, ""source"": ""workflow_execution""}"
1660,58,2026-04-23,data_credit,enrichment,371,3806,"{""workflow_run_id"": 830, ""source"": ""data_provider_or_ai""}"
1661,58,2026-04-12,action,waterfall_enrichment,253,3811,"{""workflow_run_id"": 831, ""source"": ""workflow_execution""}"
1662,58,2026-04-12,data_credit,waterfall,213,3811,"{""workflow_run_id"": 831, ""source"": ""data_provider_or_ai""}"
1663,58,2026-05-16,action,waterfall_enrichment,575,3816,"{""workflow_run_id"": 832, ""source"": ""workflow_execution""}"
1664,58,2026-05-16,data_credit,waterfall,561,3816,"{""workflow_run_id"": 832, ""source"": ""data_provider_or_ai""}"
1665,58,2026-04-04,action,ai_account_research,1960,3821,"{""workflow_run_id"": 833, ""source"": ""workflow_execution""}"
1666,58,2026-04-04,data_credit,ai_research,296,3821,"{""workflow_run_id"": 833, ""source"": ""data_provider_or_ai""}"
1667,58,2026-04-19,action,ai_account_research,953,3824,"{""workflow_run_id"": 834, ""source"": ""workflow_execution""}"
1668,58,2026-04-19,data_credit,waterfall,624,3824,"{""workflow_run_id"": 834, ""source"": ""data_provider_or_ai""}"
1669,58,2026-05-11,action,waterfall_enrichment,2199,3829,"{""workflow_run_id"": 835, ""source"": ""workflow_execution""}"
1670,58,2026-05-11,data_credit,ai_research,672,3829,"{""workflow_run_id"": 835, ""source"": ""data_provider_or_ai""}"
1671,58,2026-03-08,action,waterfall_enrichment,129,3834,"{""workflow_run_id"": 836, ""source"": ""workflow_execution""}"
1672,58,2026-03-08,data_credit,ai_research,294,3834,"{""workflow_run_id"": 836, ""source"": ""data_provider_or_ai""}"
1673,58,2026-03-14,action,waterfall_enrichment,2698,3839,"{""workflow_run_id"": 837, ""source"": ""workflow_execution""}"
1674,58,2026-03-14,data_credit,enrichment,167,3839,"{""workflow_run_id"": 837, ""source"": ""data_provider_or_ai""}"
1675,58,2026-04-10,action,lead_enrichment,1817,3842,"{""workflow_run_id"": 838, ""source"": ""workflow_execution""}"
1676,58,2026-04-10,data_credit,enrichment,122,3842,"{""workflow_run_id"": 838, ""source"": ""data_provider_or_ai""}"
1677,59,2026-04-02,action,lead_enrichment,554,3847,"{""workflow_run_id"": 839, ""source"": ""workflow_execution""}"
1678,59,2026-04-02,data_credit,enrichment,603,3847,"{""workflow_run_id"": 839, ""source"": ""data_provider_or_ai""}"
1679,59,2026-04-13,action,lead_enrichment,2507,3850,"{""workflow_run_id"": 840, ""source"": ""workflow_execution""}"
1680,59,2026-04-13,data_credit,enrichment,296,3850,"{""workflow_run_id"": 840, ""source"": ""data_provider_or_ai""}"
1681,59,2026-02-20,action,lead_enrichment,2026,3853,"{""workflow_run_id"": 841, ""source"": ""workflow_execution""}"
1682,59,2026-02-20,data_credit,enrichment,438,3853,"{""workflow_run_id"": 841, ""source"": ""data_provider_or_ai""}"
1683,59,2026-04-26,action,crm_sync,2481,3858,"{""workflow_run_id"": 842, ""source"": ""workflow_execution""}"
1684,59,2026-04-26,data_credit,enrichment,113,3858,"{""workflow_run_id"": 842, ""source"": ""data_provider_or_ai""}"
1685,59,2026-03-29,action,crm_sync,2442,3863,"{""workflow_run_id"": 843, ""source"": ""workflow_execution""}"
1686,59,2026-03-29,data_credit,ai_research,53,3863,"{""workflow_run_id"": 843, ""source"": ""data_provider_or_ai""}"
1687,59,2026-03-11,action,ai_account_research,2188,3868,"{""workflow_run_id"": 844, ""source"": ""workflow_execution""}"
1688,59,2026-03-11,data_credit,ai_research,467,3868,"{""workflow_run_id"": 844, ""source"": ""data_provider_or_ai""}"
1689,59,2026-03-31,action,lead_enrichment,1446,3873,"{""workflow_run_id"": 845, ""source"": ""workflow_execution""}"
1690,59,2026-03-31,data_credit,enrichment,21,3873,"{""workflow_run_id"": 845, ""source"": ""data_provider_or_ai""}"
1691,59,2026-03-01,action,lead_enrichment,587,3878,"{""workflow_run_id"": 846, ""source"": ""workflow_execution""}"
1692,59,2026-03-01,data_credit,enrichment,435,3878,"{""workflow_run_id"": 846, ""source"": ""data_provider_or_ai""}"
1693,59,2026-02-04,action,lead_enrichment,307,3881,"{""workflow_run_id"": 847, ""source"": ""workflow_execution""}"
1694,59,2026-02-04,data_credit,waterfall,43,3881,"{""workflow_run_id"": 847, ""source"": ""data_provider_or_ai""}"
1695,59,2026-04-18,action,ai_account_research,2153,3886,"{""workflow_run_id"": 848, ""source"": ""workflow_execution""}"
1696,59,2026-04-18,data_credit,waterfall,164,3886,"{""workflow_run_id"": 848, ""source"": ""data_provider_or_ai""}"
1697,59,2026-03-13,action,ai_account_research,1869,3889,"{""workflow_run_id"": 849, ""source"": ""workflow_execution""}"
1698,59,2026-03-13,data_credit,enrichment,472,3889,"{""workflow_run_id"": 849, ""source"": ""data_provider_or_ai""}"
1699,59,2026-02-08,action,ai_account_research,2921,3894,"{""workflow_run_id"": 850, ""source"": ""workflow_execution""}"
1700,59,2026-02-08,data_credit,enrichment,352,3894,"{""workflow_run_id"": 850, ""source"": ""data_provider_or_ai""}"
1701,59,2026-04-02,action,crm_sync,2972,3899,"{""workflow_run_id"": 851, ""source"": ""workflow_execution""}"
1702,59,2026-04-02,data_credit,enrichment,359,3899,"{""workflow_run_id"": 851, ""source"": ""data_provider_or_ai""}"
1703,59,2026-04-13,action,lead_enrichment,1772,3904,"{""workflow_run_id"": 852, ""source"": ""workflow_execution""}"
1704,59,2026-04-13,data_credit,enrichment,44,3904,"{""workflow_run_id"": 852, ""source"": ""data_provider_or_ai""}"
1705,59,2026-02-12,action,personalized_outbound,1019,3909,"{""workflow_run_id"": 853, ""source"": ""workflow_execution""}"
1706,59,2026-02-12,data_credit,ai_research,768,3909,"{""workflow_run_id"": 853, ""source"": ""data_provider_or_ai""}"
1707,59,2026-03-13,action,crm_sync,2663,3914,"{""workflow_run_id"": 854, ""source"": ""workflow_execution""}"
1708,59,2026-03-13,data_credit,waterfall,229,3914,"{""workflow_run_id"": 854, ""source"": ""data_provider_or_ai""}"
1709,59,2026-03-13,action,crm_sync,1955,3919,"{""workflow_run_id"": 855, ""source"": ""workflow_execution""}"
1710,59,2026-03-13,data_credit,waterfall,23,3919,"{""workflow_run_id"": 855, ""source"": ""data_provider_or_ai""}"
1711,59,2026-03-24,action,waterfall_enrichment,2190,3924,"{""workflow_run_id"": 856, ""source"": ""workflow_execution""}"
1712,59,2026-03-24,data_credit,waterfall,330,3924,"{""workflow_run_id"": 856, ""source"": ""data_provider_or_ai""}"
1713,59,2026-04-15,action,ai_account_research,1477,3927,"{""workflow_run_id"": 857, ""source"": ""workflow_execution""}"
1714,59,2026-04-15,data_credit,ai_research,672,3927,"{""workflow_run_id"": 857, ""source"": ""data_provider_or_ai""}"
1715,59,2026-03-06,action,crm_sync,428,3932,"{""workflow_run_id"": 858, ""source"": ""workflow_execution""}"
1716,59,2026-03-06,data_credit,enrichment,563,3932,"{""workflow_run_id"": 858, ""source"": ""data_provider_or_ai""}"
1717,59,2026-04-02,action,waterfall_enrichment,1619,3937,"{""workflow_run_id"": 859, ""source"": ""workflow_execution""}"
1718,59,2026-04-02,data_credit,enrichment,338,3937,"{""workflow_run_id"": 859, ""source"": ""data_provider_or_ai""}"
1719,59,2026-04-27,action,ai_account_research,355,3942,"{""workflow_run_id"": 860, ""source"": ""workflow_execution""}"
1720,59,2026-04-27,data_credit,enrichment,735,3942,"{""workflow_run_id"": 860, ""source"": ""data_provider_or_ai""}"
1721,59,2026-02-15,action,personalized_outbound,2681,3947,"{""workflow_run_id"": 861, ""source"": ""workflow_execution""}"
1722,59,2026-02-15,data_credit,ai_research,795,3947,"{""workflow_run_id"": 861, ""source"": ""data_provider_or_ai""}"
1723,59,2026-02-21,action,crm_sync,781,3950,"{""workflow_run_id"": 862, ""source"": ""workflow_execution""}"
1724,59,2026-02-21,data_credit,waterfall,591,3950,"{""workflow_run_id"": 862, ""source"": ""data_provider_or_ai""}"
1725,59,2026-04-29,action,personalized_outbound,2108,3955,"{""workflow_run_id"": 863, ""source"": ""workflow_execution""}"
1726,59,2026-04-29,data_credit,waterfall,143,3955,"{""workflow_run_id"": 863, ""source"": ""data_provider_or_ai""}"
1727,59,2026-02-27,action,ai_account_research,895,3960,"{""workflow_run_id"": 864, ""source"": ""workflow_execution""}"
1728,59,2026-02-27,data_credit,enrichment,158,3960,"{""workflow_run_id"": 864, ""source"": ""data_provider_or_ai""}"
1729,59,2026-03-24,action,lead_enrichment,572,3965,"{""workflow_run_id"": 865, ""source"": ""workflow_execution""}"
1730,59,2026-03-24,data_credit,ai_research,436,3965,"{""workflow_run_id"": 865, ""source"": ""data_provider_or_ai""}"
1731,59,2026-02-20,action,waterfall_enrichment,1299,3970,"{""workflow_run_id"": 866, ""source"": ""workflow_execution""}"
1732,59,2026-02-20,data_credit,enrichment,535,3970,"{""workflow_run_id"": 866, ""source"": ""data_provider_or_ai""}"
1733,59,2026-03-02,action,lead_enrichment,2835,3975,"{""workflow_run_id"": 867, ""source"": ""workflow_execution""}"
1734,59,2026-03-02,data_credit,ai_research,649,3975,"{""workflow_run_id"": 867, ""source"": ""data_provider_or_ai""}"
1735,59,2026-03-03,action,lead_enrichment,2035,3980,"{""workflow_run_id"": 868, ""source"": ""workflow_execution""}"
1736,59,2026-03-03,data_credit,waterfall,272,3980,"{""workflow_run_id"": 868, ""source"": ""data_provider_or_ai""}"
1737,59,2026-03-17,action,lead_enrichment,1030,3985,"{""workflow_run_id"": 869, ""source"": ""workflow_execution""}"
1738,59,2026-03-17,data_credit,ai_research,771,3985,"{""workflow_run_id"": 869, ""source"": ""data_provider_or_ai""}"
1739,59,2026-02-04,action,crm_sync,1673,3990,"{""workflow_run_id"": 870, ""source"": ""workflow_execution""}"
1740,59,2026-02-04,data_credit,waterfall,289,3990,"{""workflow_run_id"": 870, ""source"": ""data_provider_or_ai""}"
1741,59,2026-04-04,action,ai_account_research,304,3993,"{""workflow_run_id"": 871, ""source"": ""workflow_execution""}"
1742,59,2026-04-04,data_credit,waterfall,185,3993,"{""workflow_run_id"": 871, ""source"": ""data_provider_or_ai""}"
1743,59,2026-02-24,action,waterfall_enrichment,2346,3998,"{""workflow_run_id"": 872, ""source"": ""workflow_execution""}"
1744,59,2026-02-24,data_credit,ai_research,430,3998,"{""workflow_run_id"": 872, ""source"": ""data_provider_or_ai""}"
1745,59,2026-03-27,action,personalized_outbound,1520,4003,"{""workflow_run_id"": 873, ""source"": ""workflow_execution""}"
1746,59,2026-03-27,data_credit,waterfall,46,4003,"{""workflow_run_id"": 873, ""source"": ""data_provider_or_ai""}"
1747,59,2026-04-10,action,ai_account_research,2538,4008,"{""workflow_run_id"": 874, ""source"": ""workflow_execution""}"
1748,59,2026-04-10,data_credit,ai_research,494,4008,"{""workflow_run_id"": 874, ""source"": ""data_provider_or_ai""}"
1749,59,2026-03-17,action,waterfall_enrichment,1844,4013,"{""workflow_run_id"": 875, ""source"": ""workflow_execution""}"
1750,59,2026-03-17,data_credit,enrichment,641,4013,"{""workflow_run_id"": 875, ""source"": ""data_provider_or_ai""}"
1751,60,2026-04-04,action,ai_account_research,1945,4018,"{""workflow_run_id"": 876, ""source"": ""workflow_execution""}"
1752,60,2026-04-04,data_credit,enrichment,495,4018,"{""workflow_run_id"": 876, ""source"": ""data_provider_or_ai""}"
1753,60,2026-04-09,action,waterfall_enrichment,1874,4021,"{""workflow_run_id"": 877, ""source"": ""workflow_execution""}"
1754,60,2026-04-09,data_credit,waterfall,267,4021,"{""workflow_run_id"": 877, ""source"": ""data_provider_or_ai""}"
1755,60,2026-03-13,action,personalized_outbound,1992,4026,"{""workflow_run_id"": 878, ""source"": ""workflow_execution""}"
1756,60,2026-03-13,data_credit,enrichment,737,4026,"{""workflow_run_id"": 878, ""source"": ""data_provider_or_ai""}"
1757,60,2026-05-15,action,lead_enrichment,1718,4031,"{""workflow_run_id"": 879, ""source"": ""workflow_execution""}"
1758,60,2026-05-15,data_credit,ai_research,681,4031,"{""workflow_run_id"": 879, ""source"": ""data_provider_or_ai""}"
1759,60,2026-04-03,action,personalized_outbound,1334,4034,"{""workflow_run_id"": 880, ""source"": ""workflow_execution""}"
1760,60,2026-04-03,data_credit,ai_research,22,4034,"{""workflow_run_id"": 880, ""source"": ""data_provider_or_ai""}"
1761,60,2026-05-15,action,lead_enrichment,1161,4037,"{""workflow_run_id"": 881, ""source"": ""workflow_execution""}"
1762,60,2026-05-15,data_credit,waterfall,575,4037,"{""workflow_run_id"": 881, ""source"": ""data_provider_or_ai""}"
1763,60,2026-03-17,action,ai_account_research,1261,4042,"{""workflow_run_id"": 882, ""source"": ""workflow_execution""}"
1764,60,2026-03-17,data_credit,waterfall,356,4042,"{""workflow_run_id"": 882, ""source"": ""data_provider_or_ai""}"
1765,60,2026-06-08,action,waterfall_enrichment,1520,4047,"{""workflow_run_id"": 883, ""source"": ""workflow_execution""}"
1766,60,2026-06-08,data_credit,waterfall,597,4047,"{""workflow_run_id"": 883, ""source"": ""data_provider_or_ai""}"
1767,60,2026-05-20,action,ai_account_research,911,4052,"{""workflow_run_id"": 884, ""source"": ""workflow_execution""}"
1768,60,2026-05-20,data_credit,ai_research,97,4052,"{""workflow_run_id"": 884, ""source"": ""data_provider_or_ai""}"
1769,60,2026-05-10,action,crm_sync,624,4057,"{""workflow_run_id"": 885, ""source"": ""workflow_execution""}"
1770,60,2026-05-10,data_credit,ai_research,453,4057,"{""workflow_run_id"": 885, ""source"": ""data_provider_or_ai""}"
1771,60,2026-05-12,action,personalized_outbound,780,4062,"{""workflow_run_id"": 886, ""source"": ""workflow_execution""}"
1772,60,2026-05-12,data_credit,enrichment,742,4062,"{""workflow_run_id"": 886, ""source"": ""data_provider_or_ai""}"
1773,60,2026-03-21,action,crm_sync,2521,4067,"{""workflow_run_id"": 887, ""source"": ""workflow_execution""}"
1774,60,2026-03-21,data_credit,waterfall,492,4067,"{""workflow_run_id"": 887, ""source"": ""data_provider_or_ai""}"
1775,60,2026-03-30,action,ai_account_research,2117,4072,"{""workflow_run_id"": 888, ""source"": ""workflow_execution""}"
1776,60,2026-03-30,data_credit,ai_research,62,4072,"{""workflow_run_id"": 888, ""source"": ""data_provider_or_ai""}"
1777,60,2026-05-15,action,personalized_outbound,334,4077,"{""workflow_run_id"": 889, ""source"": ""workflow_execution""}"
1778,60,2026-05-15,data_credit,ai_research,552,4077,"{""workflow_run_id"": 889, ""source"": ""data_provider_or_ai""}"
1779,60,2026-06-02,action,crm_sync,2375,4080,"{""workflow_run_id"": 890, ""source"": ""workflow_execution""}"
1780,60,2026-06-02,data_credit,enrichment,182,4080,"{""workflow_run_id"": 890, ""source"": ""data_provider_or_ai""}"
1781,60,2026-04-05,action,lead_enrichment,2533,4085,"{""workflow_run_id"": 891, ""source"": ""workflow_execution""}"
1782,60,2026-04-05,data_credit,enrichment,31,4085,"{""workflow_run_id"": 891, ""source"": ""data_provider_or_ai""}"
1783,60,2026-05-29,action,waterfall_enrichment,176,4090,"{""workflow_run_id"": 892, ""source"": ""workflow_execution""}"
1784,60,2026-05-29,data_credit,enrichment,754,4090,"{""workflow_run_id"": 892, ""source"": ""data_provider_or_ai""}"
1785,60,2026-05-30,action,lead_enrichment,2799,4095,"{""workflow_run_id"": 893, ""source"": ""workflow_execution""}"
1786,60,2026-05-30,data_credit,ai_research,58,4095,"{""workflow_run_id"": 893, ""source"": ""data_provider_or_ai""}"
1787,61,2026-04-13,action,ai_account_research,904,4100,"{""workflow_run_id"": 894, ""source"": ""workflow_execution""}"
1788,61,2026-04-13,data_credit,ai_research,533,4100,"{""workflow_run_id"": 894, ""source"": ""data_provider_or_ai""}"
1789,61,2026-04-07,action,lead_enrichment,2992,4105,"{""workflow_run_id"": 895, ""source"": ""workflow_execution""}"
1790,61,2026-04-07,data_credit,enrichment,292,4105,"{""workflow_run_id"": 895, ""source"": ""data_provider_or_ai""}"
1791,61,2026-04-17,action,lead_enrichment,418,4108,"{""workflow_run_id"": 896, ""source"": ""workflow_execution""}"
1792,61,2026-04-17,data_credit,waterfall,288,4108,"{""workflow_run_id"": 896, ""source"": ""data_provider_or_ai""}"
1793,61,2026-03-19,action,waterfall_enrichment,1802,4113,"{""workflow_run_id"": 897, ""source"": ""workflow_execution""}"
1794,61,2026-03-19,data_credit,ai_research,282,4113,"{""workflow_run_id"": 897, ""source"": ""data_provider_or_ai""}"
1795,61,2026-03-24,action,waterfall_enrichment,2462,4118,"{""workflow_run_id"": 898, ""source"": ""workflow_execution""}"
1796,61,2026-03-24,data_credit,enrichment,132,4118,"{""workflow_run_id"": 898, ""source"": ""data_provider_or_ai""}"
1797,61,2026-03-31,action,waterfall_enrichment,2078,4123,"{""workflow_run_id"": 899, ""source"": ""workflow_execution""}"
1798,61,2026-03-31,data_credit,ai_research,680,4123,"{""workflow_run_id"": 899, ""source"": ""data_provider_or_ai""}"
1799,61,2026-04-19,action,waterfall_enrichment,1449,4128,"{""workflow_run_id"": 900, ""source"": ""workflow_execution""}"
1800,61,2026-04-19,data_credit,waterfall,712,4128,"{""workflow_run_id"": 900, ""source"": ""data_provider_or_ai""}"
1801,61,2026-01-29,action,ai_account_research,1830,4133,"{""workflow_run_id"": 901, ""source"": ""workflow_execution""}"
1802,61,2026-01-29,data_credit,enrichment,736,4133,"{""workflow_run_id"": 901, ""source"": ""data_provider_or_ai""}"
1803,61,2026-04-03,action,waterfall_enrichment,2184,4138,"{""workflow_run_id"": 902, ""source"": ""workflow_execution""}"
1804,61,2026-04-03,data_credit,enrichment,650,4138,"{""workflow_run_id"": 902, ""source"": ""data_provider_or_ai""}"
1805,61,2026-04-20,action,ai_account_research,944,4143,"{""workflow_run_id"": 903, ""source"": ""workflow_execution""}"
1806,61,2026-04-20,data_credit,waterfall,755,4143,"{""workflow_run_id"": 903, ""source"": ""data_provider_or_ai""}"
1807,61,2026-04-09,action,ai_account_research,765,4148,"{""workflow_run_id"": 904, ""source"": ""workflow_execution""}"
1808,61,2026-04-09,data_credit,enrichment,298,4148,"{""workflow_run_id"": 904, ""source"": ""data_provider_or_ai""}"
1809,61,2026-04-05,action,crm_sync,2764,4153,"{""workflow_run_id"": 905, ""source"": ""workflow_execution""}"
1810,61,2026-04-05,data_credit,waterfall,278,4153,"{""workflow_run_id"": 905, ""source"": ""data_provider_or_ai""}"
1811,61,2026-04-18,action,personalized_outbound,296,4156,"{""workflow_run_id"": 906, ""source"": ""workflow_execution""}"
1812,61,2026-04-18,data_credit,enrichment,228,4156,"{""workflow_run_id"": 906, ""source"": ""data_provider_or_ai""}"
1813,61,2026-03-30,action,personalized_outbound,2414,4161,"{""workflow_run_id"": 907, ""source"": ""workflow_execution""}"
1814,61,2026-03-30,data_credit,waterfall,208,4161,"{""workflow_run_id"": 907, ""source"": ""data_provider_or_ai""}"
1815,61,2026-04-16,action,lead_enrichment,168,4166,"{""workflow_run_id"": 908, ""source"": ""workflow_execution""}"
1816,61,2026-04-16,data_credit,waterfall,265,4166,"{""workflow_run_id"": 908, ""source"": ""data_provider_or_ai""}"
1817,61,2026-02-08,action,ai_account_research,2793,4171,"{""workflow_run_id"": 909, ""source"": ""workflow_execution""}"
1818,61,2026-02-08,data_credit,enrichment,402,4171,"{""workflow_run_id"": 909, ""source"": ""data_provider_or_ai""}"
1819,61,2026-03-17,action,lead_enrichment,2925,4176,"{""workflow_run_id"": 910, ""source"": ""workflow_execution""}"
1820,61,2026-03-17,data_credit,enrichment,335,4176,"{""workflow_run_id"": 910, ""source"": ""data_provider_or_ai""}"
1821,61,2026-03-10,action,waterfall_enrichment,909,4181,"{""workflow_run_id"": 911, ""source"": ""workflow_execution""}"
1822,61,2026-03-10,data_credit,enrichment,150,4181,"{""workflow_run_id"": 911, ""source"": ""data_provider_or_ai""}"
1823,61,2026-03-19,action,waterfall_enrichment,1782,4186,"{""workflow_run_id"": 912, ""source"": ""workflow_execution""}"
1824,61,2026-03-19,data_credit,waterfall,597,4186,"{""workflow_run_id"": 912, ""source"": ""data_provider_or_ai""}"
1825,61,2026-02-09,action,waterfall_enrichment,1737,4191,"{""workflow_run_id"": 913, ""source"": ""workflow_execution""}"
1826,61,2026-02-09,data_credit,waterfall,589,4191,"{""workflow_run_id"": 913, ""source"": ""data_provider_or_ai""}"
1827,61,2026-03-24,action,personalized_outbound,919,4196,"{""workflow_run_id"": 914, ""source"": ""workflow_execution""}"
1828,61,2026-03-24,data_credit,waterfall,637,4196,"{""workflow_run_id"": 914, ""source"": ""data_provider_or_ai""}"
1829,61,2026-02-17,action,ai_account_research,701,4201,"{""workflow_run_id"": 915, ""source"": ""workflow_execution""}"
1830,61,2026-02-17,data_credit,waterfall,651,4201,"{""workflow_run_id"": 915, ""source"": ""data_provider_or_ai""}"
1831,61,2026-02-01,action,ai_account_research,1880,4206,"{""workflow_run_id"": 916, ""source"": ""workflow_execution""}"
1832,61,2026-02-01,data_credit,ai_research,679,4206,"{""workflow_run_id"": 916, ""source"": ""data_provider_or_ai""}"
1833,61,2026-04-19,action,ai_account_research,2388,4211,"{""workflow_run_id"": 917, ""source"": ""workflow_execution""}"
1834,61,2026-04-19,data_credit,ai_research,655,4211,"{""workflow_run_id"": 917, ""source"": ""data_provider_or_ai""}"
1835,61,2026-02-09,action,personalized_outbound,1115,4214,"{""workflow_run_id"": 918, ""source"": ""workflow_execution""}"
1836,61,2026-02-09,data_credit,ai_research,334,4214,"{""workflow_run_id"": 918, ""source"": ""data_provider_or_ai""}"
1837,61,2026-02-25,action,crm_sync,2731,4219,"{""workflow_run_id"": 919, ""source"": ""workflow_execution""}"
1838,61,2026-02-25,data_credit,enrichment,193,4219,"{""workflow_run_id"": 919, ""source"": ""data_provider_or_ai""}"
1839,61,2026-03-28,action,waterfall_enrichment,1273,4224,"{""workflow_run_id"": 920, ""source"": ""workflow_execution""}"
1840,61,2026-03-28,data_credit,waterfall,583,4224,"{""workflow_run_id"": 920, ""source"": ""data_provider_or_ai""}"
1841,61,2026-01-24,action,waterfall_enrichment,412,4229,"{""workflow_run_id"": 921, ""source"": ""workflow_execution""}"
1842,61,2026-01-24,data_credit,waterfall,795,4229,"{""workflow_run_id"": 921, ""source"": ""data_provider_or_ai""}"
1843,61,2026-02-02,action,lead_enrichment,423,4234,"{""workflow_run_id"": 922, ""source"": ""workflow_execution""}"
1844,61,2026-02-02,data_credit,waterfall,766,4234,"{""workflow_run_id"": 922, ""source"": ""data_provider_or_ai""}"
1845,61,2026-02-05,action,waterfall_enrichment,146,4239,"{""workflow_run_id"": 923, ""source"": ""workflow_execution""}"
1846,61,2026-02-05,data_credit,enrichment,621,4239,"{""workflow_run_id"": 923, ""source"": ""data_provider_or_ai""}"
1847,61,2026-01-25,action,crm_sync,2371,4244,"{""workflow_run_id"": 924, ""source"": ""workflow_execution""}"
1848,61,2026-01-25,data_credit,waterfall,428,4244,"{""workflow_run_id"": 924, ""source"": ""data_provider_or_ai""}"
1849,61,2026-02-28,action,lead_enrichment,327,4247,"{""workflow_run_id"": 925, ""source"": ""workflow_execution""}"
1850,61,2026-02-28,data_credit,waterfall,214,4247,"{""workflow_run_id"": 925, ""source"": ""data_provider_or_ai""}"
1851,61,2026-03-24,action,lead_enrichment,423,4252,"{""workflow_run_id"": 926, ""source"": ""workflow_execution""}"
1852,61,2026-03-24,data_credit,enrichment,114,4252,"{""workflow_run_id"": 926, ""source"": ""data_provider_or_ai""}"
1853,62,2026-04-29,action,crm_sync,400,4257,"{""workflow_run_id"": 927, ""source"": ""workflow_execution""}"
1854,62,2026-04-29,data_credit,waterfall,652,4257,"{""workflow_run_id"": 927, ""source"": ""data_provider_or_ai""}"
1855,62,2026-05-08,action,crm_sync,2289,4262,"{""workflow_run_id"": 928, ""source"": ""workflow_execution""}"
1856,62,2026-05-08,data_credit,enrichment,328,4262,"{""workflow_run_id"": 928, ""source"": ""data_provider_or_ai""}"
1857,62,2026-04-11,action,personalized_outbound,134,4267,"{""workflow_run_id"": 929, ""source"": ""workflow_execution""}"
1858,62,2026-04-11,data_credit,enrichment,399,4267,"{""workflow_run_id"": 929, ""source"": ""data_provider_or_ai""}"
1859,62,2026-04-11,action,lead_enrichment,1071,4272,"{""workflow_run_id"": 930, ""source"": ""workflow_execution""}"
1860,62,2026-04-11,data_credit,enrichment,674,4272,"{""workflow_run_id"": 930, ""source"": ""data_provider_or_ai""}"
1861,62,2026-04-13,action,personalized_outbound,644,4277,"{""workflow_run_id"": 931, ""source"": ""workflow_execution""}"
1862,62,2026-04-13,data_credit,ai_research,494,4277,"{""workflow_run_id"": 931, ""source"": ""data_provider_or_ai""}"
1863,62,2026-05-28,action,crm_sync,1524,4282,"{""workflow_run_id"": 932, ""source"": ""workflow_execution""}"
1864,62,2026-05-28,data_credit,ai_research,664,4282,"{""workflow_run_id"": 932, ""source"": ""data_provider_or_ai""}"
1865,62,2026-06-01,action,crm_sync,149,4287,"{""workflow_run_id"": 933, ""source"": ""workflow_execution""}"
1866,62,2026-06-01,data_credit,ai_research,260,4287,"{""workflow_run_id"": 933, ""source"": ""data_provider_or_ai""}"
1867,62,2026-04-08,action,ai_account_research,1547,4292,"{""workflow_run_id"": 934, ""source"": ""workflow_execution""}"
1868,62,2026-04-08,data_credit,ai_research,84,4292,"{""workflow_run_id"": 934, ""source"": ""data_provider_or_ai""}"
1869,62,2026-05-29,action,crm_sync,1520,4297,"{""workflow_run_id"": 935, ""source"": ""workflow_execution""}"
1870,62,2026-05-29,data_credit,ai_research,559,4297,"{""workflow_run_id"": 935, ""source"": ""data_provider_or_ai""}"
1871,62,2026-06-07,action,ai_account_research,604,4302,"{""workflow_run_id"": 936, ""source"": ""workflow_execution""}"
1872,62,2026-06-07,data_credit,waterfall,606,4302,"{""workflow_run_id"": 936, ""source"": ""data_provider_or_ai""}"
1873,62,2026-04-05,action,personalized_outbound,1180,4307,"{""workflow_run_id"": 937, ""source"": ""workflow_execution""}"
1874,62,2026-04-05,data_credit,waterfall,662,4307,"{""workflow_run_id"": 937, ""source"": ""data_provider_or_ai""}"
1875,62,2026-06-05,action,lead_enrichment,2102,4312,"{""workflow_run_id"": 938, ""source"": ""workflow_execution""}"
1876,62,2026-06-05,data_credit,enrichment,267,4312,"{""workflow_run_id"": 938, ""source"": ""data_provider_or_ai""}"
1877,62,2026-04-19,action,personalized_outbound,1640,4317,"{""workflow_run_id"": 939, ""source"": ""workflow_execution""}"
1878,62,2026-04-19,data_credit,waterfall,652,4317,"{""workflow_run_id"": 939, ""source"": ""data_provider_or_ai""}"
1879,62,2026-06-17,action,waterfall_enrichment,367,4322,"{""workflow_run_id"": 940, ""source"": ""workflow_execution""}"
1880,62,2026-06-17,data_credit,waterfall,453,4322,"{""workflow_run_id"": 940, ""source"": ""data_provider_or_ai""}"
1881,62,2026-04-19,action,ai_account_research,1415,4327,"{""workflow_run_id"": 941, ""source"": ""workflow_execution""}"
1882,62,2026-04-19,data_credit,ai_research,106,4327,"{""workflow_run_id"": 941, ""source"": ""data_provider_or_ai""}"
1883,62,2026-04-29,action,waterfall_enrichment,1711,4332,"{""workflow_run_id"": 942, ""source"": ""workflow_execution""}"
1884,62,2026-04-29,data_credit,enrichment,311,4332,"{""workflow_run_id"": 942, ""source"": ""data_provider_or_ai""}"
1885,62,2026-04-22,action,waterfall_enrichment,1323,4337,"{""workflow_run_id"": 943, ""source"": ""workflow_execution""}"
