event_id,customer_id,user_id,event_timestamp,event_name,source_system,properties
4404,62,298,2026-05-27,workflow_created,clay_app_events,"{""workflow_run_id"": 958, ""workflow_category"": ""lead_enrichment"", ""status"": ""failed""}"
4405,62,298,2026-05-27,workflow_run_started,clay_app_events,"{""workflow_run_id"": 958, ""workflow_category"": ""lead_enrichment"", ""status"": ""failed""}"
4406,62,296,2026-05-27,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 958, ""workflow_category"": ""lead_enrichment"", ""status"": ""failed""}"
4407,62,297,2026-04-06,workflow_created,clay_app_events,"{""workflow_run_id"": 959, ""workflow_category"": ""personalized_outbound"", ""status"": ""failed""}"
4408,62,298,2026-04-06,workflow_run_started,clay_app_events,"{""workflow_run_id"": 959, ""workflow_category"": ""personalized_outbound"", ""status"": ""failed""}"
4409,62,296,2026-04-06,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 959, ""workflow_category"": ""personalized_outbound"", ""status"": ""failed""}"
4410,63,300,2026-04-26,workflow_created,clay_app_events,"{""workflow_run_id"": 960, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4411,63,299,2026-04-26,workflow_run_started,clay_app_events,"{""workflow_run_id"": 960, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4412,63,302,2026-04-26,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 960, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4413,63,300,2026-04-26,lead_enriched,clay_app_events,"{""workflow_run_id"": 960, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4414,63,299,2026-04-26,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 960, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4415,63,300,2026-03-21,workflow_created,clay_app_events,"{""workflow_run_id"": 961, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4416,63,300,2026-03-21,workflow_run_started,clay_app_events,"{""workflow_run_id"": 961, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4417,63,302,2026-03-21,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 961, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4418,63,300,2026-03-21,lead_enriched,clay_app_events,"{""workflow_run_id"": 961, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4419,63,300,2026-03-21,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 961, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4420,63,301,2026-04-04,workflow_created,clay_app_events,"{""workflow_run_id"": 962, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4421,63,301,2026-04-04,workflow_run_started,clay_app_events,"{""workflow_run_id"": 962, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4422,63,299,2026-04-04,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 962, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4423,63,302,2026-04-04,lead_enriched,clay_app_events,"{""workflow_run_id"": 962, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4424,63,302,2026-04-04,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 962, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4425,63,302,2026-03-19,workflow_created,clay_app_events,"{""workflow_run_id"": 963, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4426,63,300,2026-03-19,workflow_run_started,clay_app_events,"{""workflow_run_id"": 963, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4427,63,302,2026-03-19,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 963, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4428,63,300,2026-03-19,lead_enriched,clay_app_events,"{""workflow_run_id"": 963, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4429,63,301,2026-03-19,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 963, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4430,63,299,2026-02-20,workflow_created,clay_app_events,"{""workflow_run_id"": 964, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4431,63,300,2026-02-20,workflow_run_started,clay_app_events,"{""workflow_run_id"": 964, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4432,63,302,2026-02-20,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 964, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4433,63,299,2026-02-20,lead_enriched,clay_app_events,"{""workflow_run_id"": 964, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4434,63,300,2026-02-20,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 964, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4435,63,300,2026-02-10,workflow_created,clay_app_events,"{""workflow_run_id"": 965, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4436,63,300,2026-02-10,workflow_run_started,clay_app_events,"{""workflow_run_id"": 965, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4437,63,302,2026-02-10,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 965, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4438,63,300,2026-02-10,lead_enriched,clay_app_events,"{""workflow_run_id"": 965, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4439,63,300,2026-02-10,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 965, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4440,63,302,2026-03-30,workflow_created,clay_app_events,"{""workflow_run_id"": 966, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4441,63,299,2026-03-30,workflow_run_started,clay_app_events,"{""workflow_run_id"": 966, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4442,63,302,2026-03-30,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 966, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4443,63,302,2026-03-30,lead_enriched,clay_app_events,"{""workflow_run_id"": 966, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4444,63,300,2026-03-30,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 966, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4445,63,299,2026-05-04,workflow_created,clay_app_events,"{""workflow_run_id"": 967, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4446,63,302,2026-05-04,workflow_run_started,clay_app_events,"{""workflow_run_id"": 967, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4447,63,300,2026-05-04,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 967, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4448,63,301,2026-05-04,lead_enriched,clay_app_events,"{""workflow_run_id"": 967, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4449,63,301,2026-05-04,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 967, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4450,63,300,2026-04-30,workflow_created,clay_app_events,"{""workflow_run_id"": 968, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4451,63,302,2026-04-30,workflow_run_started,clay_app_events,"{""workflow_run_id"": 968, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4452,63,302,2026-04-30,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 968, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4453,63,299,2026-04-30,lead_enriched,clay_app_events,"{""workflow_run_id"": 968, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4454,63,301,2026-04-30,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 968, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4455,63,301,2026-03-12,workflow_created,clay_app_events,"{""workflow_run_id"": 969, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4456,63,299,2026-03-12,workflow_run_started,clay_app_events,"{""workflow_run_id"": 969, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4457,63,300,2026-03-12,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 969, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4458,63,302,2026-03-12,lead_enriched,clay_app_events,"{""workflow_run_id"": 969, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4459,63,302,2026-03-12,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 969, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4460,63,300,2026-03-23,workflow_created,clay_app_events,"{""workflow_run_id"": 970, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
4461,63,302,2026-03-23,workflow_run_started,clay_app_events,"{""workflow_run_id"": 970, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
4462,63,300,2026-03-23,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 970, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
4463,63,301,2026-03-25,workflow_created,clay_app_events,"{""workflow_run_id"": 971, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4464,63,299,2026-03-25,workflow_run_started,clay_app_events,"{""workflow_run_id"": 971, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4465,63,302,2026-03-25,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 971, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4466,63,301,2026-03-25,lead_enriched,clay_app_events,"{""workflow_run_id"": 971, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4467,63,299,2026-03-25,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 971, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4468,63,301,2026-03-10,workflow_created,clay_app_events,"{""workflow_run_id"": 972, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4469,63,299,2026-03-10,workflow_run_started,clay_app_events,"{""workflow_run_id"": 972, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4470,63,302,2026-03-10,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 972, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4471,63,301,2026-03-10,lead_enriched,clay_app_events,"{""workflow_run_id"": 972, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4472,63,299,2026-03-10,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 972, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4473,63,299,2026-02-18,workflow_created,clay_app_events,"{""workflow_run_id"": 973, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4474,63,301,2026-02-18,workflow_run_started,clay_app_events,"{""workflow_run_id"": 973, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4475,63,300,2026-02-18,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 973, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4476,63,302,2026-02-18,lead_enriched,clay_app_events,"{""workflow_run_id"": 973, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4477,63,302,2026-02-18,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 973, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4478,63,300,2026-04-28,workflow_created,clay_app_events,"{""workflow_run_id"": 974, ""workflow_category"": ""lead_enrichment"", ""status"": ""failed""}"
4479,63,302,2026-04-28,workflow_run_started,clay_app_events,"{""workflow_run_id"": 974, ""workflow_category"": ""lead_enrichment"", ""status"": ""failed""}"
4480,63,302,2026-04-28,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 974, ""workflow_category"": ""lead_enrichment"", ""status"": ""failed""}"
4481,63,302,2026-05-06,workflow_created,clay_app_events,"{""workflow_run_id"": 975, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4482,63,302,2026-05-06,workflow_run_started,clay_app_events,"{""workflow_run_id"": 975, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4483,63,300,2026-05-06,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 975, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4484,63,302,2026-05-06,lead_enriched,clay_app_events,"{""workflow_run_id"": 975, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4485,63,302,2026-05-06,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 975, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4486,63,302,2026-03-15,workflow_created,clay_app_events,"{""workflow_run_id"": 976, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4487,63,301,2026-03-15,workflow_run_started,clay_app_events,"{""workflow_run_id"": 976, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4488,63,302,2026-03-15,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 976, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4489,63,301,2026-03-15,lead_enriched,clay_app_events,"{""workflow_run_id"": 976, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4490,63,302,2026-03-15,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 976, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4491,63,300,2026-03-23,workflow_created,clay_app_events,"{""workflow_run_id"": 977, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""failed""}"
4492,63,300,2026-03-23,workflow_run_started,clay_app_events,"{""workflow_run_id"": 977, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""failed""}"
4493,63,302,2026-03-23,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 977, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""failed""}"
4494,63,302,2026-03-29,workflow_created,clay_app_events,"{""workflow_run_id"": 978, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4495,63,300,2026-03-29,workflow_run_started,clay_app_events,"{""workflow_run_id"": 978, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4496,63,300,2026-03-29,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 978, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4497,63,299,2026-03-29,lead_enriched,clay_app_events,"{""workflow_run_id"": 978, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4498,63,301,2026-03-29,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 978, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4499,63,299,2026-05-06,workflow_created,clay_app_events,"{""workflow_run_id"": 979, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4500,63,300,2026-05-06,workflow_run_started,clay_app_events,"{""workflow_run_id"": 979, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4501,63,299,2026-05-06,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 979, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4502,63,301,2026-05-06,lead_enriched,clay_app_events,"{""workflow_run_id"": 979, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4503,63,299,2026-05-06,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 979, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4504,63,300,2026-02-18,workflow_created,clay_app_events,"{""workflow_run_id"": 980, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4505,63,299,2026-02-18,workflow_run_started,clay_app_events,"{""workflow_run_id"": 980, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4506,63,301,2026-02-18,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 980, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4507,63,299,2026-02-18,lead_enriched,clay_app_events,"{""workflow_run_id"": 980, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4508,63,299,2026-02-18,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 980, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4509,63,301,2026-05-02,workflow_created,clay_app_events,"{""workflow_run_id"": 981, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4510,63,302,2026-05-02,workflow_run_started,clay_app_events,"{""workflow_run_id"": 981, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4511,63,299,2026-05-02,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 981, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4512,63,302,2026-05-02,lead_enriched,clay_app_events,"{""workflow_run_id"": 981, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4513,63,299,2026-05-02,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 981, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4514,63,300,2026-03-03,workflow_created,clay_app_events,"{""workflow_run_id"": 982, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4515,63,302,2026-03-03,workflow_run_started,clay_app_events,"{""workflow_run_id"": 982, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4516,63,301,2026-03-03,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 982, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4517,63,301,2026-03-03,lead_enriched,clay_app_events,"{""workflow_run_id"": 982, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4518,63,299,2026-03-03,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 982, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4519,63,302,2026-02-15,workflow_created,clay_app_events,"{""workflow_run_id"": 983, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4520,63,302,2026-02-15,workflow_run_started,clay_app_events,"{""workflow_run_id"": 983, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4521,63,300,2026-02-15,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 983, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4522,63,300,2026-02-15,lead_enriched,clay_app_events,"{""workflow_run_id"": 983, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4523,63,300,2026-02-15,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 983, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4524,63,300,2026-02-23,workflow_created,clay_app_events,"{""workflow_run_id"": 984, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4525,63,301,2026-02-23,workflow_run_started,clay_app_events,"{""workflow_run_id"": 984, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4526,63,301,2026-02-23,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 984, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4527,63,300,2026-02-23,lead_enriched,clay_app_events,"{""workflow_run_id"": 984, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4528,63,300,2026-02-23,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 984, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4529,63,301,2026-02-26,workflow_created,clay_app_events,"{""workflow_run_id"": 985, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4530,63,301,2026-02-26,workflow_run_started,clay_app_events,"{""workflow_run_id"": 985, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4531,63,300,2026-02-26,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 985, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4532,63,300,2026-02-26,lead_enriched,clay_app_events,"{""workflow_run_id"": 985, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4533,63,301,2026-02-26,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 985, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
4534,63,302,2026-04-01,workflow_created,clay_app_events,"{""workflow_run_id"": 986, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4535,63,302,2026-04-01,workflow_run_started,clay_app_events,"{""workflow_run_id"": 986, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4536,63,300,2026-04-01,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 986, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4537,63,301,2026-04-01,lead_enriched,clay_app_events,"{""workflow_run_id"": 986, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4538,63,301,2026-04-01,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 986, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4539,63,302,2026-03-29,workflow_created,clay_app_events,"{""workflow_run_id"": 987, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4540,63,300,2026-03-29,workflow_run_started,clay_app_events,"{""workflow_run_id"": 987, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4541,63,301,2026-03-29,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 987, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4542,63,300,2026-03-29,lead_enriched,clay_app_events,"{""workflow_run_id"": 987, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4543,63,299,2026-03-29,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 987, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4544,63,302,2026-04-02,workflow_created,clay_app_events,"{""workflow_run_id"": 988, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4545,63,300,2026-04-02,workflow_run_started,clay_app_events,"{""workflow_run_id"": 988, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4546,63,301,2026-04-02,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 988, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4547,63,300,2026-04-02,lead_enriched,clay_app_events,"{""workflow_run_id"": 988, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4548,63,300,2026-04-02,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 988, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4549,63,300,2026-05-06,workflow_created,clay_app_events,"{""workflow_run_id"": 989, ""workflow_category"": ""personalized_outbound"", ""status"": ""failed""}"
4550,63,301,2026-05-06,workflow_run_started,clay_app_events,"{""workflow_run_id"": 989, ""workflow_category"": ""personalized_outbound"", ""status"": ""failed""}"
4551,63,302,2026-05-06,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 989, ""workflow_category"": ""personalized_outbound"", ""status"": ""failed""}"
4552,63,301,2026-04-24,workflow_created,clay_app_events,"{""workflow_run_id"": 990, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4553,63,300,2026-04-24,workflow_run_started,clay_app_events,"{""workflow_run_id"": 990, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4554,63,299,2026-04-24,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 990, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4555,63,299,2026-04-24,lead_enriched,clay_app_events,"{""workflow_run_id"": 990, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4556,63,302,2026-04-24,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 990, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4557,63,302,2026-05-05,workflow_created,clay_app_events,"{""workflow_run_id"": 991, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4558,63,302,2026-05-05,workflow_run_started,clay_app_events,"{""workflow_run_id"": 991, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4559,63,299,2026-05-05,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 991, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4560,63,300,2026-05-05,lead_enriched,clay_app_events,"{""workflow_run_id"": 991, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4561,63,302,2026-05-05,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 991, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4562,63,301,2026-03-19,workflow_created,clay_app_events,"{""workflow_run_id"": 992, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4563,63,301,2026-03-19,workflow_run_started,clay_app_events,"{""workflow_run_id"": 992, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4564,63,302,2026-03-19,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 992, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4565,63,300,2026-03-19,lead_enriched,clay_app_events,"{""workflow_run_id"": 992, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4566,63,300,2026-03-19,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 992, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
4567,63,302,2026-04-11,workflow_created,clay_app_events,"{""workflow_run_id"": 993, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4568,63,301,2026-04-11,workflow_run_started,clay_app_events,"{""workflow_run_id"": 993, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4569,63,302,2026-04-11,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 993, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4570,63,299,2026-04-11,lead_enriched,clay_app_events,"{""workflow_run_id"": 993, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4571,63,302,2026-04-11,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 993, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4572,63,300,2026-03-29,workflow_created,clay_app_events,"{""workflow_run_id"": 994, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4573,63,300,2026-03-29,workflow_run_started,clay_app_events,"{""workflow_run_id"": 994, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4574,63,300,2026-03-29,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 994, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4575,63,301,2026-03-29,lead_enriched,clay_app_events,"{""workflow_run_id"": 994, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4576,63,301,2026-03-29,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 994, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
4577,63,300,2026-05-05,workflow_created,clay_app_events,"{""workflow_run_id"": 995, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4578,63,299,2026-05-05,workflow_run_started,clay_app_events,"{""workflow_run_id"": 995, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4579,63,299,2026-05-05,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 995, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4580,63,301,2026-05-05,lead_enriched,clay_app_events,"{""workflow_run_id"": 995, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4581,63,299,2026-05-05,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 995, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
4582,63,299,2026-02-10,workflow_created,clay_app_events,"{""workflow_run_id"": 996, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4583,63,299,2026-02-10,workflow_run_started,clay_app_events,"{""workflow_run_id"": 996, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4584,63,299,2026-02-10,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 996, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
4585,63,300,2026-02-10,lead_enriched,clay_app_events,"{""workflow_run_id"": 996, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
